100000
1 2 -1
91879 91880 22969 -1
91881 91882 22969 -1
91883 91884 22970 -1
91885 91886 22970 -1
91887 91888 22971 -1
91889 91890 22971 -1
91891 91892 22972 -1
91893 91894 22972 -1
91895 91896 22973 -1
91897 91898 22973 -1
91899 91900 22974 -1
91901 91902 22974 -1
91903 91904 22975 -1
91905 91906 22975 -1
91907 91908 22976 -1
91909 91910 22976 -1
91911 91912 22977 -1
91913 91914 22977 -1
91915 91916 22978 -1
91917 91918 22978 -1
91919 91920 22979 -1
91921 91922 22979 -1
91923 91924 22980 -1
91925 91926 22980 -1
91927 91928 22981 -1
91929 91930 22981 -1
91931 91932 22982 -1
91933 91934 22982 -1
91935 91936 22983 -1
91937 91938 22983 -1
91939 91940 22984 -1
91941 91942 22984 -1
91943 91944 22985 -1
91945 91946 22985 -1
91947 91948 22986 -1
91949 91950 22986 -1
91951 91952 22987 -1
91953 91954 22987 -1
91955 91956 22988 -1
91957 91958 22988 -1
91959 91960 22989 -1
91961 91962 22989 -1
91963 91964 22990 -1
91965 91966 22990 -1
91967 91968 22991 -1
91969 91970 22991 -1
91971 91972 22992 -1
91973 91974 22992 -1
91975 91976 22993 -1
91977 91978 22993 -1
91979 91980 22994 -1
91981 91982 22994 -1
91983 91984 22995 -1
91985 91986 22995 -1
91987 91988 22996 -1
91989 91990 22996 -1
91991 91992 22997 -1
91993 91994 22997 -1
91995 91996 22998 -1
91997 91998 22998 -1
91999 92000 22999 -1
92001 92002 22999 -1
92003 92004 23000 -1
92005 92006 23000 -1
92007 92008 23001 -1
92009 92010 23001 -1
92011 92012 23002 -1
92013 92014 23002 -1
92015 92016 23003 -1
92017 92018 23003 -1
92019 92020 23004 -1
92021 92022 23004 -1
92023 92024 23005 -1
92025 92026 23005 -1
92027 92028 23006 -1
92029 92030 23006 -1
92031 92032 23007 -1
92033 92034 23007 -1
92035 92036 23008 -1
92037 92038 23008 -1
92039 92040 23009 -1
92041 92042 23009 -1
92043 92044 23010 -1
92045 92046 23010 -1
92047 92048 23011 -1
92049 92050 23011 -1
92051 92052 23012 -1
92053 92054 23012 -1
92055 92056 23013 -1
92057 92058 23013 -1
92059 92060 23014 -1
92061 92062 23014 -1
92063 92064 23015 -1
92065 92066 23015 -1
92067 92068 23016 -1
92069 92070 23016 -1
92071 92072 23017 -1
92073 92074 23017 -1
92075 92076 23018 -1
92077 92078 23018 -1
92079 92080 23019 -1
92081 92082 23019 -1
92083 92084 23020 -1
92085 92086 23020 -1
92087 92088 23021 -1
92089 92090 23021 -1
92091 92092 23022 -1
92093 92094 23022 -1
92095 92096 23023 -1
92097 92098 23023 -1
92099 92100 23024 -1
92101 92102 23024 -1
92103 92104 23025 -1
92105 92106 23025 -1
92107 92108 23026 -1
92109 92110 23026 -1
92111 92112 23027 -1
92113 92114 23027 -1
92115 92116 23028 -1
92117 92118 23028 -1
92119 92120 23029 -1
92121 92122 23029 -1
92123 92124 23030 -1
92125 92126 23030 -1
92127 92128 23031 -1
92129 92130 23031 -1
92131 92132 23032 -1
92133 92134 23032 -1
92135 92136 23033 -1
92137 92138 23033 -1
92139 92140 23034 -1
92141 92142 23034 -1
92143 92144 23035 -1
92145 92146 23035 -1
92147 92148 23036 -1
92149 92150 23036 -1
92151 92152 23037 -1
92153 92154 23037 -1
92155 92156 23038 -1
92157 92158 23038 -1
92159 92160 23039 -1
92161 92162 23039 -1
92163 92164 23040 -1
92165 92166 23040 -1
92167 92168 23041 -1
92169 92170 23041 -1
92171 92172 23042 -1
92173 92174 23042 -1
92175 92176 23043 -1
92177 92178 23043 -1
92179 92180 23044 -1
92181 92182 23044 -1
92183 92184 23045 -1
92185 92186 23045 -1
92187 92188 23046 -1
92189 92190 23046 -1
92191 92192 23047 -1
92193 92194 23047 -1
92195 92196 23048 -1
92197 92198 23048 -1
92199 92200 23049 -1
92201 92202 23049 -1
92203 92204 23050 -1
92205 92206 23050 -1
92207 92208 23051 -1
92209 92210 23051 -1
92211 92212 23052 -1
92213 92214 23052 -1
92215 92216 23053 -1
92217 92218 23053 -1
92219 92220 23054 -1
92221 92222 23054 -1
92223 92224 23055 -1
92225 92226 23055 -1
92227 92228 23056 -1
92229 92230 23056 -1
92231 92232 23057 -1
92233 92234 23057 -1
92235 92236 23058 -1
92237 92238 23058 -1
92239 92240 23059 -1
92241 92242 23059 -1
92243 92244 23060 -1
92245 92246 23060 -1
92247 92248 23061 -1
92249 92250 23061 -1
92251 92252 23062 -1
92253 92254 23062 -1
92255 92256 23063 -1
92257 92258 23063 -1
92259 92260 23064 -1
92261 92262 23064 -1
92263 92264 23065 -1
92265 92266 23065 -1
92267 92268 23066 -1
92269 92270 23066 -1
92271 92272 23067 -1
92273 92274 23067 -1
92275 92276 23068 -1
92277 92278 23068 -1
92279 92280 23069 -1
92281 92282 23069 -1
92283 92284 23070 -1
92285 92286 23070 -1
92287 92288 23071 -1
92289 92290 23071 -1
92291 92292 23072 -1
92293 92294 23072 -1
92295 92296 23073 -1
92297 92298 23073 -1
92299 92300 23074 -1
92301 92302 23074 -1
92303 92304 23075 -1
92305 92306 23075 -1
92307 92308 23076 -1
92309 92310 23076 -1
92311 92312 23077 -1
92313 92314 23077 -1
92315 92316 23078 -1
92317 92318 23078 -1
92319 92320 23079 -1
92321 92322 23079 -1
92323 92324 23080 -1
92325 92326 23080 -1
92327 92328 23081 -1
92329 92330 23081 -1
92331 92332 23082 -1
92333 92334 23082 -1
92335 92336 23083 -1
92337 92338 23083 -1
92339 92340 23084 -1
92341 92342 23084 -1
92343 92344 23085 -1
92345 92346 23085 -1
92347 92348 23086 -1
92349 92350 23086 -1
92351 92352 23087 -1
92353 92354 23087 -1
92355 92356 23088 -1
92357 92358 23088 -1
92359 92360 23089 -1
92361 92362 23089 -1
92363 92364 23090 -1
92365 92366 23090 -1
92367 92368 23091 -1
92369 92370 23091 -1
92371 92372 23092 -1
92373 92374 23092 -1
92375 92376 23093 -1
92377 92378 23093 -1
92379 92380 23094 -1
92381 92382 23094 -1
92383 92384 23095 -1
92385 92386 23095 -1
92387 92388 23096 -1
92389 92390 23096 -1
92391 92392 23097 -1
92393 92394 23097 -1
92395 92396 23098 -1
92397 92398 23098 -1
92399 92400 23099 -1
92401 92402 23099 -1
92403 92404 23100 -1
92405 92406 23100 -1
92407 92408 23101 -1
92409 92410 23101 -1
92411 92412 23102 -1
92413 92414 23102 -1
92415 92416 23103 -1
92417 92418 23103 -1
92419 92420 23104 -1
92421 92422 23104 -1
92423 92424 23105 -1
92425 92426 23105 -1
92427 92428 23106 -1
92429 92430 23106 -1
92431 92432 23107 -1
92433 92434 23107 -1
92435 92436 23108 -1
92437 92438 23108 -1
92439 92440 23109 -1
92441 92442 23109 -1
92443 92444 23110 -1
92445 92446 23110 -1
92447 92448 23111 -1
92449 92450 23111 -1
92451 92452 23112 -1
92453 92454 23112 -1
92455 92456 23113 -1
92457 92458 23113 -1
92459 92460 23114 -1
92461 92462 23114 -1
92463 92464 23115 -1
92465 92466 23115 -1
92467 92468 23116 -1
92469 92470 23116 -1
92471 92472 23117 -1
92473 92474 23117 -1
92475 92476 23118 -1
92477 92478 23118 -1
92479 92480 23119 -1
92481 92482 23119 -1
92483 92484 23120 -1
92485 92486 23120 -1
92487 92488 23121 -1
92489 92490 23121 -1
92491 92492 23122 -1
92493 92494 23122 -1
92495 92496 23123 -1
92497 92498 23123 -1
92499 92500 23124 -1
92501 92502 23124 -1
92503 92504 23125 -1
92505 92506 23125 -1
92507 92508 23126 -1
92509 92510 23126 -1
92511 92512 23127 -1
92513 92514 23127 -1
92515 92516 23128 -1
92517 92518 23128 -1
92519 92520 23129 -1
92521 92522 23129 -1
92523 92524 23130 -1
92525 92526 23130 -1
92527 92528 23131 -1
92529 92530 23131 -1
92531 92532 23132 -1
92533 92534 23132 -1
92535 92536 23133 -1
92537 92538 23133 -1
92539 92540 23134 -1
92541 92542 23134 -1
92543 92544 23135 -1
92545 92546 23135 -1
92547 92548 23136 -1
92549 92550 23136 -1
92551 92552 23137 -1
92553 92554 23137 -1
92555 92556 23138 -1
92557 92558 23138 -1
92559 92560 23139 -1
92561 92562 23139 -1
92563 92564 23140 -1
92565 92566 23140 -1
92567 92568 23141 -1
92569 92570 23141 -1
92571 92572 23142 -1
92573 92574 23142 -1
92575 92576 23143 -1
92577 92578 23143 -1
92579 92580 23144 -1
92581 92582 23144 -1
92583 92584 23145 -1
92585 92586 23145 -1
92587 92588 23146 -1
92589 92590 23146 -1
92591 92592 23147 -1
92593 92594 23147 -1
92595 92596 23148 -1
92597 92598 23148 -1
92599 92600 23149 -1
92601 92602 23149 -1
92603 92604 23150 -1
92605 92606 23150 -1
92607 92608 23151 -1
92609 92610 23151 -1
92611 92612 23152 -1
92613 92614 23152 -1
92615 92616 23153 -1
92617 92618 23153 -1
92619 92620 23154 -1
92621 92622 23154 -1
92623 92624 23155 -1
92625 92626 23155 -1
92627 92628 23156 -1
92629 92630 23156 -1
92631 92632 23157 -1
92633 92634 23157 -1
92635 92636 23158 -1
92637 92638 23158 -1
92639 92640 23159 -1
92641 92642 23159 -1
92643 92644 23160 -1
92645 92646 23160 -1
92647 92648 23161 -1
92649 92650 23161 -1
92651 92652 23162 -1
92653 92654 23162 -1
92655 92656 23163 -1
92657 92658 23163 -1
92659 92660 23164 -1
92661 92662 23164 -1
92663 92664 23165 -1
92665 92666 23165 -1
92667 92668 23166 -1
92669 92670 23166 -1
92671 92672 23167 -1
92673 92674 23167 -1
92675 92676 23168 -1
92677 92678 23168 -1
92679 92680 23169 -1
92681 92682 23169 -1
92683 92684 23170 -1
92685 92686 23170 -1
92687 92688 23171 -1
92689 92690 23171 -1
92691 92692 23172 -1
92693 92694 23172 -1
92695 92696 23173 -1
92697 92698 23173 -1
92699 92700 23174 -1
92701 92702 23174 -1
92703 92704 23175 -1
92705 92706 23175 -1
92707 92708 23176 -1
92709 92710 23176 -1
92711 92712 23177 -1
92713 92714 23177 -1
92715 92716 23178 -1
92717 92718 23178 -1
92719 92720 23179 -1
92721 92722 23179 -1
92723 92724 23180 -1
92725 92726 23180 -1
92727 92728 23181 -1
92729 92730 23181 -1
92731 92732 23182 -1
92733 92734 23182 -1
92735 92736 23183 -1
92737 92738 23183 -1
92739 92740 23184 -1
92741 92742 23184 -1
92743 92744 23185 -1
92745 92746 23185 -1
92747 92748 23186 -1
92749 92750 23186 -1
92751 92752 23187 -1
92753 92754 23187 -1
92755 92756 23188 -1
92757 92758 23188 -1
92759 92760 23189 -1
92761 92762 23189 -1
92763 92764 23190 -1
92765 92766 23190 -1
92767 92768 23191 -1
92769 92770 23191 -1
92771 92772 23192 -1
92773 92774 23192 -1
92775 92776 23193 -1
92777 92778 23193 -1
92779 92780 23194 -1
92781 92782 23194 -1
92783 92784 23195 -1
92785 92786 23195 -1
92787 92788 23196 -1
92789 92790 23196 -1
92791 92792 23197 -1
92793 92794 23197 -1
92795 92796 23198 -1
92797 92798 23198 -1
92799 92800 23199 -1
92801 92802 23199 -1
92803 92804 23200 -1
92805 92806 23200 -1
92807 92808 23201 -1
92809 92810 23201 -1
92811 92812 23202 -1
92813 92814 23202 -1
92815 92816 23203 -1
92817 92818 23203 -1
92819 92820 23204 -1
92821 92822 23204 -1
92823 92824 23205 -1
92825 92826 23205 -1
92827 92828 23206 -1
92829 92830 23206 -1
92831 92832 23207 -1
92833 92834 23207 -1
92835 92836 23208 -1
92837 92838 23208 -1
92839 92840 23209 -1
92841 92842 23209 -1
92843 92844 23210 -1
92845 92846 23210 -1
92847 92848 23211 -1
92849 92850 23211 -1
92851 92852 23212 -1
92853 92854 23212 -1
92855 92856 23213 -1
92857 92858 23213 -1
92859 92860 23214 -1
92861 92862 23214 -1
92863 92864 23215 -1
92865 92866 23215 -1
92867 92868 23216 -1
92869 92870 23216 -1
92871 92872 23217 -1
92873 92874 23217 -1
92875 92876 23218 -1
92877 92878 23218 -1
92879 92880 23219 -1
92881 92882 23219 -1
92883 92884 23220 -1
92885 92886 23220 -1
92887 92888 23221 -1
92889 92890 23221 -1
92891 92892 23222 -1
92893 92894 23222 -1
92895 92896 23223 -1
92897 92898 23223 -1
92899 92900 23224 -1
92901 92902 23224 -1
92903 92904 23225 -1
92905 92906 23225 -1
92907 92908 23226 -1
92909 92910 23226 -1
92911 92912 23227 -1
92913 92914 23227 -1
92915 92916 23228 -1
92917 92918 23228 -1
92919 92920 23229 -1
92921 92922 23229 -1
92923 92924 23230 -1
92925 92926 23230 -1
92927 92928 23231 -1
92929 92930 23231 -1
92931 92932 23232 -1
92933 92934 23232 -1
92935 92936 23233 -1
92937 92938 23233 -1
92939 92940 23234 -1
92941 92942 23234 -1
92943 92944 23235 -1
92945 92946 23235 -1
92947 92948 23236 -1
92949 92950 23236 -1
92951 92952 23237 -1
92953 92954 23237 -1
92955 92956 23238 -1
92957 92958 23238 -1
92959 92960 23239 -1
92961 92962 23239 -1
92963 92964 23240 -1
92965 92966 23240 -1
92967 92968 23241 -1
92969 92970 23241 -1
92971 92972 23242 -1
92973 92974 23242 -1
92975 92976 23243 -1
92977 92978 23243 -1
92979 92980 23244 -1
92981 92982 23244 -1
92983 92984 23245 -1
92985 92986 23245 -1
92987 92988 23246 -1
92989 92990 23246 -1
92991 92992 23247 -1
92993 92994 23247 -1
92995 92996 23248 -1
92997 92998 23248 -1
92999 93000 23249 -1
93001 93002 23249 -1
93003 93004 23250 -1
93005 93006 23250 -1
93007 93008 23251 -1
93009 93010 23251 -1
93011 93012 23252 -1
93013 93014 23252 -1
93015 93016 23253 -1
93017 93018 23253 -1
93019 93020 23254 -1
93021 93022 23254 -1
93023 93024 23255 -1
93025 93026 23255 -1
93027 93028 23256 -1
93029 93030 23256 -1
93031 93032 23257 -1
93033 93034 23257 -1
93035 93036 23258 -1
93037 93038 23258 -1
93039 93040 23259 -1
93041 93042 23259 -1
93043 93044 23260 -1
93045 93046 23260 -1
93047 93048 23261 -1
93049 93050 23261 -1
93051 93052 23262 -1
93053 93054 23262 -1
93055 93056 23263 -1
93057 93058 23263 -1
93059 93060 23264 -1
93061 93062 23264 -1
93063 93064 23265 -1
93065 93066 23265 -1
93067 93068 23266 -1
93069 93070 23266 -1
93071 93072 23267 -1
93073 93074 23267 -1
93075 93076 23268 -1
93077 93078 23268 -1
93079 93080 23269 -1
93081 93082 23269 -1
93083 93084 23270 -1
93085 93086 23270 -1
93087 93088 23271 -1
93089 93090 23271 -1
93091 93092 23272 -1
93093 93094 23272 -1
93095 93096 23273 -1
93097 93098 23273 -1
93099 93100 23274 -1
93101 93102 23274 -1
93103 93104 23275 -1
93105 93106 23275 -1
93107 93108 23276 -1
93109 93110 23276 -1
93111 93112 23277 -1
93113 93114 23277 -1
93115 93116 23278 -1
93117 93118 23278 -1
93119 93120 23279 -1
93121 93122 23279 -1
93123 93124 23280 -1
93125 93126 23280 -1
93127 93128 23281 -1
93129 93130 23281 -1
93131 93132 23282 -1
93133 93134 23282 -1
93135 93136 23283 -1
93137 93138 23283 -1
93139 93140 23284 -1
93141 93142 23284 -1
93143 93144 23285 -1
93145 93146 23285 -1
93147 93148 23286 -1
93149 93150 23286 -1
93151 93152 23287 -1
93153 93154 23287 -1
93155 93156 23288 -1
93157 93158 23288 -1
93159 93160 23289 -1
93161 93162 23289 -1
93163 93164 23290 -1
93165 93166 23290 -1
93167 93168 23291 -1
93169 93170 23291 -1
93171 93172 23292 -1
93173 93174 23292 -1
93175 93176 23293 -1
93177 93178 23293 -1
93179 93180 23294 -1
93181 93182 23294 -1
93183 93184 23295 -1
93185 93186 23295 -1
93187 93188 23296 -1
93189 93190 23296 -1
93191 93192 23297 -1
93193 93194 23297 -1
93195 93196 23298 -1
93197 93198 23298 -1
93199 93200 23299 -1
93201 93202 23299 -1
93203 93204 23300 -1
93205 93206 23300 -1
93207 93208 23301 -1
93209 93210 23301 -1
93211 93212 23302 -1
93213 93214 23302 -1
93215 93216 23303 -1
93217 93218 23303 -1
93219 93220 23304 -1
93221 93222 23304 -1
93223 93224 23305 -1
93225 93226 23305 -1
93227 93228 23306 -1
93229 93230 23306 -1
93231 93232 23307 -1
93233 93234 23307 -1
93235 93236 23308 -1
93237 93238 23308 -1
93239 93240 23309 -1
93241 93242 23309 -1
93243 93244 23310 -1
93245 93246 23310 -1
93247 93248 23311 -1
93249 93250 23311 -1
93251 93252 23312 -1
93253 93254 23312 -1
93255 93256 23313 -1
93257 93258 23313 -1
93259 93260 23314 -1
93261 93262 23314 -1
93263 93264 23315 -1
93265 93266 23315 -1
93267 93268 23316 -1
93269 93270 23316 -1
93271 93272 23317 -1
93273 93274 23317 -1
93275 93276 23318 -1
93277 93278 23318 -1
93279 93280 23319 -1
93281 93282 23319 -1
93283 93284 23320 -1
93285 93286 23320 -1
93287 93288 23321 -1
93289 93290 23321 -1
93291 93292 23322 -1
93293 93294 23322 -1
93295 93296 23323 -1
93297 93298 23323 -1
93299 93300 23324 -1
93301 93302 23324 -1
93303 93304 23325 -1
93305 93306 23325 -1
93307 93308 23326 -1
93309 93310 23326 -1
93311 93312 23327 -1
93313 93314 23327 -1
93315 93316 23328 -1
93317 93318 23328 -1
93319 93320 23329 -1
93321 93322 23329 -1
93323 93324 23330 -1
93325 93326 23330 -1
93327 93328 23331 -1
93329 93330 23331 -1
93331 93332 23332 -1
93333 93334 23332 -1
93335 93336 23333 -1
93337 93338 23333 -1
93339 93340 23334 -1
93341 93342 23334 -1
93343 93344 23335 -1
93345 93346 23335 -1
93347 93348 23336 -1
93349 93350 23336 -1
93351 93352 23337 -1
93353 93354 23337 -1
93355 93356 23338 -1
93357 93358 23338 -1
93359 93360 23339 -1
93361 93362 23339 -1
93363 93364 23340 -1
93365 93366 23340 -1
93367 93368 23341 -1
93369 93370 23341 -1
93371 93372 23342 -1
93373 93374 23342 -1
93375 93376 23343 -1
93377 93378 23343 -1
93379 93380 23344 -1
93381 93382 23344 -1
93383 93384 23345 -1
93385 93386 23345 -1
93387 93388 23346 -1
93389 93390 23346 -1
93391 93392 23347 -1
93393 93394 23347 -1
93395 93396 23348 -1
93397 93398 23348 -1
93399 93400 23349 -1
93401 93402 23349 -1
93403 93404 23350 -1
93405 93406 23350 -1
93407 93408 23351 -1
93409 93410 23351 -1
93411 93412 23352 -1
93413 93414 23352 -1
93415 93416 23353 -1
93417 93418 23353 -1
93419 93420 23354 -1
93421 93422 23354 -1
93423 93424 23355 -1
93425 93426 23355 -1
93427 93428 23356 -1
93429 93430 23356 -1
93431 93432 23357 -1
93433 93434 23357 -1
93435 93436 23358 -1
93437 93438 23358 -1
93439 93440 23359 -1
93441 93442 23359 -1
93443 93444 23360 -1
93445 93446 23360 -1
93447 93448 23361 -1
93449 93450 23361 -1
93451 93452 23362 -1
93453 93454 23362 -1
93455 93456 23363 -1
93457 93458 23363 -1
93459 93460 23364 -1
93461 93462 23364 -1
93463 93464 23365 -1
93465 93466 23365 -1
93467 93468 23366 -1
93469 93470 23366 -1
93471 93472 23367 -1
93473 93474 23367 -1
93475 93476 23368 -1
93477 93478 23368 -1
93479 93480 23369 -1
93481 93482 23369 -1
93483 93484 23370 -1
93485 93486 23370 -1
93487 93488 23371 -1
93489 93490 23371 -1
93491 93492 23372 -1
93493 93494 23372 -1
93495 93496 23373 -1
93497 93498 23373 -1
93499 93500 23374 -1
93501 93502 23374 -1
93503 93504 23375 -1
93505 93506 23375 -1
93507 93508 23376 -1
93509 93510 23376 -1
93511 93512 23377 -1
93513 93514 23377 -1
93515 93516 23378 -1
93517 93518 23378 -1
93519 93520 23379 -1
93521 93522 23379 -1
93523 93524 23380 -1
93525 93526 23380 -1
93527 93528 23381 -1
93529 93530 23381 -1
93531 93532 23382 -1
93533 93534 23382 -1
93535 93536 23383 -1
93537 93538 23383 -1
93539 93540 23384 -1
93541 93542 23384 -1
93543 93544 23385 -1
93545 93546 23385 -1
93547 93548 23386 -1
93549 93550 23386 -1
93551 93552 23387 -1
93553 93554 23387 -1
93555 93556 23388 -1
93557 93558 23388 -1
93559 93560 23389 -1
93561 93562 23389 -1
93563 93564 23390 -1
93565 93566 23390 -1
93567 93568 23391 -1
93569 93570 23391 -1
93571 93572 23392 -1
93573 93574 23392 -1
93575 93576 23393 -1
93577 93578 23393 -1
93579 93580 23394 -1
93581 93582 23394 -1
93583 93584 23395 -1
93585 93586 23395 -1
93587 93588 23396 -1
93589 93590 23396 -1
93591 93592 23397 -1
93593 93594 23397 -1
93595 93596 23398 -1
93597 93598 23398 -1
93599 93600 23399 -1
93601 93602 23399 -1
93603 93604 23400 -1
93605 93606 23400 -1
93607 93608 23401 -1
93609 93610 23401 -1
93611 93612 23402 -1
93613 93614 23402 -1
93615 93616 23403 -1
93617 93618 23403 -1
93619 93620 23404 -1
93621 93622 23404 -1
93623 93624 23405 -1
93625 93626 23405 -1
93627 93628 23406 -1
93629 93630 23406 -1
93631 93632 23407 -1
93633 93634 23407 -1
93635 93636 23408 -1
93637 93638 23408 -1
93639 93640 23409 -1
93641 93642 23409 -1
93643 93644 23410 -1
93645 93646 23410 -1
93647 93648 23411 -1
93649 93650 23411 -1
93651 93652 23412 -1
93653 93654 23412 -1
93655 93656 23413 -1
93657 93658 23413 -1
93659 93660 23414 -1
93661 93662 23414 -1
93663 93664 23415 -1
93665 93666 23415 -1
93667 93668 23416 -1
93669 93670 23416 -1
93671 93672 23417 -1
93673 93674 23417 -1
93675 93676 23418 -1
93677 93678 23418 -1
93679 93680 23419 -1
93681 93682 23419 -1
93683 93684 23420 -1
93685 93686 23420 -1
93687 93688 23421 -1
93689 93690 23421 -1
93691 93692 23422 -1
93693 93694 23422 -1
93695 93696 23423 -1
93697 93698 23423 -1
93699 93700 23424 -1
93701 93702 23424 -1
93703 93704 23425 -1
93705 93706 23425 -1
93707 93708 23426 -1
93709 93710 23426 -1
93711 93712 23427 -1
93713 93714 23427 -1
93715 93716 23428 -1
93717 93718 23428 -1
93719 93720 23429 -1
93721 93722 23429 -1
93723 93724 23430 -1
93725 93726 23430 -1
93727 93728 23431 -1
93729 93730 23431 -1
93731 93732 23432 -1
93733 93734 23432 -1
93735 93736 23433 -1
93737 93738 23433 -1
93739 93740 23434 -1
93741 93742 23434 -1
93743 93744 23435 -1
93745 93746 23435 -1
93747 93748 23436 -1
93749 93750 23436 -1
93751 93752 23437 -1
93753 93754 23437 -1
93755 93756 23438 -1
93757 93758 23438 -1
93759 93760 23439 -1
93761 93762 23439 -1
93763 93764 23440 -1
93765 93766 23440 -1
93767 93768 23441 -1
93769 93770 23441 -1
93771 93772 23442 -1
93773 93774 23442 -1
93775 93776 23443 -1
93777 93778 23443 -1
93779 93780 23444 -1
93781 93782 23444 -1
93783 93784 23445 -1
93785 93786 23445 -1
93787 93788 23446 -1
93789 93790 23446 -1
93791 93792 23447 -1
93793 93794 23447 -1
93795 93796 23448 -1
93797 93798 23448 -1
93799 93800 23449 -1
93801 93802 23449 -1
93803 93804 23450 -1
93805 93806 23450 -1
93807 93808 23451 -1
93809 93810 23451 -1
93811 93812 23452 -1
93813 93814 23452 -1
93815 93816 23453 -1
93817 93818 23453 -1
93819 93820 23454 -1
93821 93822 23454 -1
93823 93824 23455 -1
93825 93826 23455 -1
93827 93828 23456 -1
93829 93830 23456 -1
93831 93832 23457 -1
93833 93834 23457 -1
93835 93836 23458 -1
93837 93838 23458 -1
93839 93840 23459 -1
93841 93842 23459 -1
93843 93844 23460 -1
93845 93846 23460 -1
93847 93848 23461 -1
93849 93850 23461 -1
93851 93852 23462 -1
93853 93854 23462 -1
93855 93856 23463 -1
93857 93858 23463 -1
93859 93860 23464 -1
93861 93862 23464 -1
93863 93864 23465 -1
93865 93866 23465 -1
93867 93868 23466 -1
93869 93870 23466 -1
93871 93872 23467 -1
93873 93874 23467 -1
93875 93876 23468 -1
93877 93878 23468 -1
93879 93880 23469 -1
93881 93882 23469 -1
93883 93884 23470 -1
93885 93886 23470 -1
93887 93888 23471 -1
93889 93890 23471 -1
93891 93892 23472 -1
93893 93894 23472 -1
93895 93896 23473 -1
93897 93898 23473 -1
93899 93900 23474 -1
93901 93902 23474 -1
93903 93904 23475 -1
93905 93906 23475 -1
93907 93908 23476 -1
93909 93910 23476 -1
93911 93912 23477 -1
93913 93914 23477 -1
93915 93916 23478 -1
93917 93918 23478 -1
93919 93920 23479 -1
93921 93922 23479 -1
93923 93924 23480 -1
93925 93926 23480 -1
93927 93928 23481 -1
93929 93930 23481 -1
93931 93932 23482 -1
93933 93934 23482 -1
93935 93936 23483 -1
93937 93938 23483 -1
93939 93940 23484 -1
93941 93942 23484 -1
93943 93944 23485 -1
93945 93946 23485 -1
93947 93948 23486 -1
93949 93950 23486 -1
93951 93952 23487 -1
93953 93954 23487 -1
93955 93956 23488 -1
93957 93958 23488 -1
93959 93960 23489 -1
93961 93962 23489 -1
93963 93964 23490 -1
93965 93966 23490 -1
93967 93968 23491 -1
93969 93970 23491 -1
93971 93972 23492 -1
93973 93974 23492 -1
93975 93976 23493 -1
93977 93978 23493 -1
93979 93980 23494 -1
93981 93982 23494 -1
93983 93984 23495 -1
93985 93986 23495 -1
93987 93988 23496 -1
93989 93990 23496 -1
93991 93992 23497 -1
93993 93994 23497 -1
93995 93996 23498 -1
93997 93998 23498 -1
93999 94000 23499 -1
94001 94002 23499 -1
94003 94004 23500 -1
94005 94006 23500 -1
94007 94008 23501 -1
94009 94010 23501 -1
94011 94012 23502 -1
94013 94014 23502 -1
94015 94016 23503 -1
94017 94018 23503 -1
94019 94020 23504 -1
94021 94022 23504 -1
94023 94024 23505 -1
94025 94026 23505 -1
94027 94028 23506 -1
94029 94030 23506 -1
94031 94032 23507 -1
94033 94034 23507 -1
94035 94036 23508 -1
94037 94038 23508 -1
94039 94040 23509 -1
94041 94042 23509 -1
94043 94044 23510 -1
94045 94046 23510 -1
94047 94048 23511 -1
94049 94050 23511 -1
94051 94052 23512 -1
94053 94054 23512 -1
94055 94056 23513 -1
94057 94058 23513 -1
94059 94060 23514 -1
94061 94062 23514 -1
94063 94064 23515 -1
94065 94066 23515 -1
94067 94068 23516 -1
94069 94070 23516 -1
94071 94072 23517 -1
94073 94074 23517 -1
94075 94076 23518 -1
94077 94078 23518 -1
94079 94080 23519 -1
94081 94082 23519 -1
94083 94084 23520 -1
94085 94086 23520 -1
94087 94088 23521 -1
94089 94090 23521 -1
94091 94092 23522 -1
94093 94094 23522 -1
94095 94096 23523 -1
94097 94098 23523 -1
94099 94100 23524 -1
94101 94102 23524 -1
94103 94104 23525 -1
94105 94106 23525 -1
94107 94108 23526 -1
94109 94110 23526 -1
94111 94112 23527 -1
94113 94114 23527 -1
94115 94116 23528 -1
94117 94118 23528 -1
94119 94120 23529 -1
94121 94122 23529 -1
94123 94124 23530 -1
94125 94126 23530 -1
94127 94128 23531 -1
94129 94130 23531 -1
94131 94132 23532 -1
94133 94134 23532 -1
94135 94136 23533 -1
94137 94138 23533 -1
94139 94140 23534 -1
94141 94142 23534 -1
94143 94144 23535 -1
94145 94146 23535 -1
94147 94148 23536 -1
94149 94150 23536 -1
94151 94152 23537 -1
94153 94154 23537 -1
94155 94156 23538 -1
94157 94158 23538 -1
94159 94160 23539 -1
94161 94162 23539 -1
94163 94164 23540 -1
94165 94166 23540 -1
94167 94168 23541 -1
94169 94170 23541 -1
94171 94172 23542 -1
94173 94174 23542 -1
94175 94176 23543 -1
94177 94178 23543 -1
94179 94180 23544 -1
94181 94182 23544 -1
94183 94184 23545 -1
94185 94186 23545 -1
94187 94188 23546 -1
94189 94190 23546 -1
94191 94192 23547 -1
94193 94194 23547 -1
94195 94196 23548 -1
94197 94198 23548 -1
94199 94200 23549 -1
94201 94202 23549 -1
94203 94204 23550 -1
94205 94206 23550 -1
94207 94208 23551 -1
